"Izabelin B","0008763",1058
"Izabelin C","0008786",2685
"Laski","0008846",2071
"Mościska","0008912",510
"Sieraków","0008941",344
"Truskaw","0008993",1697
"gm.w. Kampinos","1432032",4212
"Bieliny","0003116",4
"Grabnik","0003168",81
"Granica","0003122",27
"Józefów","0003174",94
"Kampinos","0003197",843
"Kampinos A","0003205",441
"Kirsztajnów","0003211",110
"Komorów","0003240",308
"Kwiatkówek","0003257",67
"Łazy","0003263",255
"Pasikonie","0003270",180
"Podkampinos","0003286",199
"Prusy","0003300",64
"Skarbikowo","0003317",70
"Stare Gnatowice","0003323",103
"Strojec","0003330",138
"Strzyżew","0003352",226
"Szczytno","0003369",218
"Wiejca","0003375",437
"Wola Pasikońska","0003381",264
"Zawady","0003398",83
"gm.w. Leszno","1432042",9707
"Czarnów","0004357",148
"Czarnów-Towarzystwo","0004363",37
"Feliksów","0004370",251
"Gawartowa Wola","0004386",245
"Grabina","0004392",11
"Grądki","0004400",56
"Grądy","0004417",453
"Julinek","0004423",37
"Kępiaste","0004430",268
"Korfowe","0004446",56
"Leszno","0004452",3970
"Ławy","0004481",3
"Łubiec","0004498",183
"Marianów","0004506",277
"Plewniak","0004512",31
"Podrochale","0004529",48
"Powązki","0004535",129
"Roztoka","0004541",97
"Stelmachowo","0004558",30
"Szadkówek","0004564",46
"Szymanówek","0004570",38
"Trzciniec","0004587",37
"Walentów","0004593",41
"Wąsy-Kolonia","0004601",111
"Wąsy-Wieś","0004618",62
"Wiktorów","0004630",371
"Wilkowa Wieś","0004624",284
"Wilków","0004647",64
"Wólka","0004653",189
"Wyględy","0004660",554
"Zaborów","0004676",940
"Zaborówek","0004699",640
"gm. m-w.  Łomianki ",1432053,23916
"m. Łomianki  ","1432054",16375
"Łomianki","0920864",16375
"w.  Łomianki  ","1432055",7541
"Dąbrowa","0920887",125
"Dziekanów Leśny","0005115",2253
"Dziekanów Polski","0005121",963
"Kępa Kiełpińska","0005138",82
"Kiełpin","0005144",1611
"Kiełpin Poduchowny","0005150",148
"Łomianki Dolne","0005167",1348
"Nowy Dziekanów","0005173",351
"Sadowa","0005180",660
"gm. m-w. Ożarów Mazowiecki ",1432063,21386
"m. Ożarów Mazowiecki  ","1432064",9981
"Ożarów Mazowiecki","0921415",9981
"w.  Ożarów Mazowiecki  ","1432065",11405
"Bronisze","0005753",543
"Domaniewek Pierwszy","0005760",64
"Duchnice","0005776",928
"Gołaszew","0005807",100
"Jawczyce","0005813",262
"Józefów","0005820",1775
"Kaputy","0005842",470
"Konotopa","0005871",304
"Koprki","0005888",158
"Macierzysz","0005894",929
"Michałówek","0005931",50
"Mory","0005948",128
"Myszczyn","0005954",135
"Ołtarzew","0005960",523
"Orły","0005977",48
"Ożarów","0005983",252
"Pilaszków","0005990",265
"Piotrkówek Duży","0006020",65
"Piotrkówek Mały","0006014",135
"Płochocin","0006037",2487
"Pogroszew","0006072",133
"Pogroszew-Kolonia","0006089",131
"Święcice","0006095",771
"Umiastów","0006103",293
"Wieruchów","0006110",190
"Wolskie","0006126",266
"gm.w. Stare Babice","1432072",16980
"Babice Nowe","0008929",573
"Blizne Jasińskiego","0008645",1108
"Blizne Łaszczyńskiego","0008651",849
"Borzęcin Duży","0008668",1392
"Borzęcin Mały","0008728",375
"Buda","0008734",27
"Janów","0008792",421
"Klaudyn","0991031",1714
"Koczargi Nowe","0008935",512
"Koczargi Stare","0008970",956
"Kwirynów","0008830",953
"Latchorzew","0008875",1451
"Lipków","0008881",933
"Lubiczów","0008898",93
"Mariew","0008906",317
"Stanisławów","0008958",148
"Stare Babice","0008964",2208
"Topolin","0008987",237
"Wierzbin","0009018",383
"Wojcieszyn","0009024",792
"Zalesie","0009030",178
"Zielonki-Parcela","0009047",776
"Zielonki-Wieś","0009060",584
"Powiat węgrowski","1433",68233
"gm. m. Węgrów","1433011",12837
"Węgrów","0975871",12837
"gm.w. Grębków","1433022",4605
"Aleksandrówka","0671970",100
"Chojeczno-Cesarze","0671987",63
"Chojeczno-Sybilaki","0671993",145
"Gałki","0672001",236
"Grębków","0672024",433
"Grodzisk","0672047",117
"Jabłonna","0672060",125
"Kolonia Sinołęka","0672082",82
"Kopcie","0672099",145
"Kózki","0672113",174
"Leśnogóra","0672136",219
"Nowa Sucha","0672142",92
"Nowa Trzcianka","0672165",50
"Ogródek","0672171",137
"Oszczerze","0672194",103
"Pobratymy","0672202",146
"Podsusze","0672219",263
"Polków-Daćbogi","0672254",109
"Polków-Sagały","0672260",267
"Proszew A","0672283",167
"Słuchocin","0672308",225
"Stara Sucha","0672337",110
"Stara Trzcianka","0672343",168
"Stawiska","0672350",264
"Suchodół","0672372",179
"Trzebucza","0672395",137
"Ziomaki","0672410",137
"Żarnówka","0672432",212
"gm.w. Korytnica","1433032",6635
"Adampol","0675376",56
"Bednarze","0675382",111
"Chmielew","0675407",80
"Czaple","0675413",112
"Dąbrowa","0675420",95
"Decie","0675436",47
"Górki Borze","0675442",186
"Górki Grubaki","0675459",231
"Górki Średnie","0675465",52
"Jaczew","0675471",237
"Jugi","0675488",48
"Kąty","0675494",173
"Komory","0675502",115
"Korytnica","0675519",658
"Kruszew","0675554",69
"Kupce","0675560",152
"Leśniki","0675583",180
"Lipniki","0675590",41
"Maksymilianów","0675608",142
"Nojszew","0675614",164
"Nowy Świętochów","0675637",76
"Paplin","0675643",212
"Pniewnik","0675666",229
"Połazie Świętochowskie","0675672",260
"Rabiany","0675695",250
"Rąbież","0675703",39
"Roguszyn","0675710",221
"Rowiska","0675726",198
"Sekłak","0675732",98
"Sewerynów","0675749",282
"Stary Świętochów","0675755",71
"Szczurów","0675761",70
"Trawy","0675778",232
"Turna","0675784",498
"Wielądki","0675809",194
"Wola Korytnicka","0675815",277
"Wypychy","0675821",62
"Zakrzew","0675838",127
"Zalesie","0675844",103
"Żabokliki","0675850",70
"Żelazów","0675867",117
"gm.w. Liw","1433042",7627
"Borzychy","0677814",322
"Jarnice","0677820",593
"Jartypory","0677850",768
"Krypy","0677889",327
"Kucyk","0677910",40
"Liw","0677926",848
"Ludwinów","0677961",124
"Ossolin","0677978",116
"Pierzchały","0677984",215
"Połazie","0677990",188
"Popielów","0678009",289
"Ruchenka","0678021",133
"Ruchna","0678044",1237
"Starawieś","0678096",485
"Szaruty","0678127",340
"Śnice","0678133",137
"Tończa","0678156",666
"Witanki","0678191",125
"Wyszków","0678200",261
"Zając","0678239",194
"Zawady","0678268",219
"gm. m-w. Łochów",1433053,17949
"m. Łochów ","1433054",6761
"Łochów","0975492",6761
"w.  Łochów ","1433055",11188
"Baczki","0678682",593
"Barchów","0678707",471
"Brzuza","0678720",420
"Budziska","0678742",793
"Burakowskie","0678771",156
"Dąbrowa","0678788",128
"Gwizdały","0678794",610
"Jasiorówka","0678848",941
"Jerzyska","0678860",59
"Kalinowiec","0678877",158
"Kaliska","0678883",366
"Kamionna","0678937",489
"Karczewizna","0678966",146
"Laski","0679210",437
"Łazy","0678972",212
"Łojew","0679010",292
"Łojki","0679026",174
"Łopianka","0679032",400
"Łosiewice","0679049",288
"Majdan","0679084",165
"Matały","0679090",163
"Nadkole","0679109",60
"Ogrodniki","0679138",521
"Ostrówek","0679144",1655
"Pogorzelec","0679167",306
"Samotrzask","0679196",104
"Szumin","0679233",62
"Twarogi","0679262",267
"Wólka Paplińska","0679279",290
"Zagrodniki","0679285",285
"Zambrzyniec","0679316",177
"gm.w. Miedzna","1433062",4104
"Glina","0681218",7
"Miedzna","0681224",1241
"Międzyleś","0681253",376
"Orzeszówka","0681260",154
"Poszewka","0681276",166
"Rostki","0681307",154
"Tchórzowa","0681320",159
"Ugoszcz","0681342",212
"Warchoły","0681365",67
"Wola Orzeszowska","0681371",273
"Wrotnów","0681388",433
"Wrzoski","0681419",144
"Zuzułka","0681425",179
"Żeleźniki","0681454",539
"gm.w. Sadowne","1433072",6174
"Bojewo","0685765",180
"Grabiny","0685788",153
"Kolonia Złotki","0685794",95
"Kołodziąż","0685825",205
"Kołodziąż-Rybie","0685848",150
"Krupińskie","0685860",79
"Morzyczyn Włościański","0685877",202
"Morzyczyn-Włóki","0685908",407
"Ocięte","0685937",338
"Orzełek","0685950",258
"Płatkownica","0685972",237
"Rażny","0685989",95
"Sadoleś","0686003",302
"Sadowne","0686010",1312
"Sojkówek","0686078",195
"Sokółka","0686061",429
"Szynkarzyzna","0686090",361
"Wilczogęby","0686121",141
"Zalesie","0686138",193
"Zarzetka","0686150",200
"Zieleniec","0686173",357
"Złotki","0686196",285
"gm.w. Stoczek","1433082",5271
"Błotki","0690884",133
"Brzózka","0690890",185
"Drgicz","0690909",392
"Gajówka Wschodnia","0690915",33
"Gajówka Zachodnia","0690921",58
"Grabowiec","0690938",309
"Gruszczyno","0690944",92
"Grygrów","0690950",202
"Huta Gruszczyno","0690967",103
"Kalaty","0690973",17
"Kałęczyn","0690980",87
"Kazimierzów","0690996",13
"Kozołupy","0691004",130
"Majdan","0691010",232
"Marianów","0691027",21
"Miednik","0691033",52
"Mrozowa Wola","0691079",549
"Nowe Lipki","0691091",72
"Polkowo","0691100",120
"Stare Lipki","0691122",300
"Stoczek","0691151",922
"Topór","0691174",572
"Wieliczna","0691197",225
"Zgrzebichy","0691211",221
"Żulin","0691228",231
"gm.w. Wierzbno","1433092",3031
"Adamów","0693411",31
"Brzeźnik","0693428",73
"Cierpięta","0693434",141
"Czerwonka","0693457",81
"Czerwonka-Folwark","0693463",225
"Filipy","0693492",44
"Helenów","0693500",37
"Janówek","0693517",157
"Jaworek","0693523",161
"Józefy","0693530",48
"Karczewiec","0693546",134
"Kazimierzów","0693552",40
"Koszewnica","0693569",107
"Krypy","0693575",243
"Las Jaworski","0693581",42
"Majdan","0693606",68
"Nadzieja","0693629",20
"Natolin","0693635",46
"Orzechów","0693641",55
"Ossówno","0693658",45
"Rąbież","0693664",10
"Skarżyn","0693670",129
"Soboń","0693693",119
"Strupiechów","0693718",180
"Sulki","0693724",116
"Świdno","0693730",75
"Wąsosze","0693753",88
"Wierzbno","0693760",285
"Wólka","0693776",69
"Wyczółki","0693782",66
"Wyględówek","0693799",96
"Powiat wołomiński","1434",219647
"gm. m. Kobyłka","1434011",19940
"Kobyłka","0920539",19940
"gm. m. Marki","1434021",27066
"Marki","0920901",27066
"gm. m. Ząbki","1434031",28857
"Ząbki","0921958",28857
"gm. m. Zielonka","1434041",17394
"Zielonka","0921970",17394
"gm.w. Dąbrówka","1434052",7564
"Chajęty","0508862",458
"Chruściele","0508885",134
"Cisie","0508891",90
"Czarnów","0508900",156
"Dąbrówka","0508916",680
"Dręszew","0508922",389
"Działy Czarnowskie","0508939",113
"Guzowatka","0508945",459
"Józefów","0508951",304
"Karolew","0508968",168
"Karpin","0508974",459
"Kołaków","0508980",448
"Kowalicha","0508997",203
"Kuligów","0509005",475
"Lasków","0509011",495
"Ludwinów","0509028",248
"Małopole","0509034",351
"Marianów","0509040",191
"Ostrówek","0509057",147
"Sokołówek","0509063",102
"Stanisławów","0509086",43
"Stasiopole","0509092",34
"Ślężany","0509100",201
"Teodorów","0509123",78
"Trojany","0509130",520
"Wszebory","0509146",382
"Zaścienie","0509152",236
"gm.w. Jadów","1434062",7702
"Adampol","0673124",277
"Borki","0673130",183
"Borzymy","0673153",399
"Dębe Duże","0673176",190
"Iły","0673213",76
"Jadów","0673220",1037
"Kukawki","0673236",100
"Letnisko Nowy Jadów","0673271",313
"Myszadła","0673242",419
"Nowinki","0673259",379
"Nowy Jadów","0673265",370
"Oble","0673288",84
"Podbale","0673294",115
"Podmyszadła","0673319",84
"Sitne","0673325",569
"Starowola","0673331",291
"Strachów","0673348",165
"Sulejów","0673354",341
"Szewnica","0673360",650
"Urle","0673383",482
"Wójty","0673390",216
"Wólka Sulejowska","0673408",196
"Wujówka","0673414",166
"Wyglądały","0673420",92
"Zawiszyn","0673443",508
"gm.w. Klembów","1434072",9298
"Dobczyn","0511462",1162
"Karolew","0511479",234
"Klembów","0511485",987
"Krusze","0511491",588
"Krzywica","0511500",294
"Lipka","0511516",239
"Michałów","0511522",180
"Nowy Kraszew","0511539",298
"Ostrówek","0511551",2172
"Pasek","0511545",455
"Pieńki","0511580",62
"Rasztów","0511597",279
"Roszczep","0511605",385
"Sitki","0511611",219
"Stary Kraszew","0511628",363
"Tuł","0511634",329
"Wola Rasztowska","0511640",1052
"gm.w. Poświętne","1434082",6014
"Choiny","0684079",195
"Cygów","0684085",582
"Czubajowizna","0684116",133
"Dąbrowica","0684122",215
"Helenów","0684139",56
"Józefin","0684145",76
"Kielczykowizna","0684151",53
"Kolno","0684168",138
"Krubki-Górki","0684174",165
"Laskowizna","0684180",108
"Małków","0684197",75
"Międzyleś","0684205",602
"Międzypole","0684228",181
"Nadbiel","0684234",130
"Nowe Ręczaje","0684240",367
"Nowy Cygów","0684257",161
"Ostrowik","0684263",98
"Poświętne","0684286",392
"Ręczaje Polskie","0684292",288
"Rojków","0684300",213
"Trzcinka","0684317",134
"Turze","0684323",243
"Wola Cygowska","0684330",224
"Wola Ręczajska","0684346",322
"Wólka Dąbrowicka","0684352",407
"Zabraniec","0684369",456
"gm. m-w. Radzymin ",1434093,22561
"m. Radzymin  ","1434094",10084
"Radzymin","0921591",10084
"w.  Radzymin  ","1434095",12477
"Arciechów","0007539",193
"Borki","0007568",286
"Cegielnia","0007597",886
"Ciemne","0007605",921
"Dybów-Kolonia","0007628",360
"Emilianów","0007634",181
"Łąki","0007640",336
"Łosie","0007657",353
"Mokre","0007663",478
"Nadma","0007670",1614
"Nowe Załubice","0007723",421
"Nowy Janków","0007752",268
"Ruda","0007769",434
"Rżyska","0007798",317
"Sieraków","0007806",446
"Słupno","0007812",2688
"Stare Załubice","0007841",805
"Stary Dybów","0007864",607
"Stary Janków","0007893",230
"Wiktorów","0007901",127
"Zawady","0007918",301
"Zwierzyniec","0007924",225
"gm.w. Strachówka","1434102",2924
"Annopol","0691837",77
"Borucza","0691843",81
"Grabszczyzna","0691872",86
"Jadwisin","0691889",203
"Józefów","0691903",121
"Kąty Czernickie","0691910",132
"Kąty-Miąski","0691932",112
"Kąty-Wielgi","0691955",163
"Krawcowizna","0691990",248
"Księżyki","0692009",149
"Marysin","0692015",40
"Młynisko","0692021",93
"Osęka","0692038",72
"Piaski","0692044",50
"Rozalin","0692050",184
"Równe","0692067",348
"Ruda-Czernik","0692080",28
"Strachówka","0692096",386
"Szamocin","0692104",22
"Szlędaki","0692110",29
"Wiktoria","0692127",52
"Zofinin","0692133",248
"gm. m-w. Tłuszcz",1434113,19218
"m. Tłuszcz","1434114",7806
"Tłuszcz","0966441",7806
"w.  Tłuszcz","1434115",11412
"Białki","0521414",256
"Brzezinów","0521443",196
"Chrzęsne","0521466",1174
"Dzięcioły","0521489",639
"Franciszków","0521510",257
"Grabów","0521584",114
"Jarzębia Łąka","0521590",743
"Jasienica","0521609",3223
"Jaźwie","0521667",180
"Kozły","0521680",359
"Kury","0521696",257
"Łysobyki","0521733",186
"Miąse","0521740",642
"Mokra Wieś","0521762",655
"Pawłów","0521816",101
"Postoliska","0521822",1071
"Rudniki","0521880",74
"Rysie","0521905",202
"Stasinów","0521911",47
"Stryjki","0521928",139
"Szczepanek","0521934",258
"Wagan","0521940",109
"Waganka","0521957",89
"Wólka Kozłowska","0521963",441
"gm. m-w. Wołomin",1434123,51109
"m. Wołomin","1434124",37397
"Wołomin","0921792",37397
"w.  Wołomin","1434125",13712
"Cięciwa","0684270",170
"Czarna","0010197",1038
"Duczki","0010205",3096
"Helenów","0010211",244
"Leśniakowizna","0010234",465
"Lipinki","0010240",1243
"Majdan","0010257",609
"Mostówka","0010263",189
"Nowe Grabie","0010270",299
"Nowe Lipiny","0010286",1413
"Ossów","0010292",960
"Stare Grabie","0010300",729
"Stare Lipiny","0010317",613
"Turów","0010323",261
"Zagościniec","0010330",2383
"Powiat wyszkowski","1435",73599
"gm.w. Brańszczyk","1435012",8495
"Białebłoto-Kobyla","0506461",402
"Białebłoto-Kurza","0506478",186
"Białebłoto-Stara Wieś","0506484",256
"Brańszczyk","0506509",1255
"Budykierz","0506538",222
"Dalekie-Tartak","0506550",286
"Dudowizna","0506604",206
"Knurowiec","0506633",244
"Niemiry","0506656",304
"Nowa Wieś","0506679",369
"Nowe Budy","0506722",326
"Nowy Brańszczyk","0506739",238
"Ojcowizna","0506745",94
"Poręba Średnia","0506805",433
"Poręba-Kocęby","0506768",386
"Przyjmy","0506811",272
"Stare Budy","0506840",201
"Trzcianka","0506863",1101
"Tuchlin","0506917",244
"Turzyn","0506930",766
"Udrzyn","0506975",325
"Udrzynek","0506998",379
"gm.w. Długosiodło","1435022",7934
"Adamowo","0509169",27
"Augustowo","0509181",169
"Blochy","0509198",381
"Budy-Przetycz","0509229",122
"Chorchosy","0509235",115
"Chrzczanka Włościańska","0509270",214
"Chrzczanka-Folwark","0509241",179
"Dalekie","0509293",307
"Dębienica","0509347",182
"Długosiodło","0509353",1416
"Grądy Szlacheckie","0509420",137
"Grądy Zalewne","0509442",92
"Jaszczułty","0509459",393
"Kalinowo","0509488",263
"Kornaciska","0509502",189
"Lipniak-Majorat","0509531",55
"Łączka","0509554",203
"Małaszek","0509577",72
"Marianowo","0509608",185
"Nowa Pecyna","0509614",79
"Nowa Wieś","0509620",83
"Nowe Bosewo","0509643",69
"Olszaki","0509666",107
"Ostrykół Dworski","0509672",63
"Ostrykół Włościański","0509689",86
"Plewki","0509695",87
"Prabuty","0509703",156
"Przetycz Włościańska","0509749",194
"Przetycz-Folwark","0509710",110
"Sieczychy","0509778",416
"Stara Pecyna","0509815",133
"Stare Bosewo","0509821",808
"Stare Suski","0509844",117
"Stasin","0509873",47
"Wólka Grochowa","0509880",185
"Wólka Piaseczna","0509896",86
"Zalas","0509904",140
"Zamość","0509910",87
"Znamiączki","0509927",73
"Zygmuntowo","0509933",107
"gm.w. Rząśnik","1435032",6948
"Bielino","0518754",205
"Dąbrowa","0518760",531
"Gołystok","0518820",120
"Grądy Polewe","0518843",43
"Grodziczno","0518850",76
"Janowo","0518866",94
"Józefowo","0518872",106
"Komorowo","0518889",562
"Nowa Wieś","0518949",126
"Nowe Wielątki","0518961",321
"Nowy Lubiel","0518978",253
"Nury","0518984",57
"Ochudno","0518990",519
"Osiny","0519050",38
"Ostrówek","0519067",87
"Plewica","0519073",133
"Porządzie","0519080",725
"Rogóźno","0519156",129
"Rząśnik","0519162",1715
"Stary Lubiel","0519191",125
"Wielątki-Folwark","0519239",298
"Wincentowo","0519251",84
"Wola Polewna","0519268",88
"Wólka Lubielska","0519280",158
"Wólka-Folwark","0519274",139
"Wólka-Przekory","0519297",138
"Wólka-Wojciechówek","0519311",78
"gm.w. Somianka","1435042",5560
"Barcice","0520018",204
"Celinowo","0520030",96
"Huta Podgórna","0520060",64
"Jackowo Dolne","0520099",111
"Jackowo Górne","0520107",160
"Janki","0520120",127
"Jasieniec","0520159",91
"Kręgi","0520171",340
"Michalin","0520194",115
"Nowe Kozłowo","0520202",147
"Nowe Płudy","0520219",144
"Nowe Wypychy","0520225",147
"Ostrowy","0520231",200
"Popowo Kościelne","0520248",165
"Popowo-Parcele","0520260",179
"Skorki","0520277",233
"Somianka","0520283",478
"Somianka-Parcele","0520337",233
"Stare Kozłowo","0520343",268
"Stare Płudy","0520350",207
"Stare Wypychy","0520366",79
"Stary Mystkówiec","0520372",286
"Suwin","0520389",155
"Ulasek","0520395",209
"Wielątki Rosochate","0520410",111
"Wielęcin","0520426",171
"Wola Mystkowska","0520455",370
"Wólka Somiankowska","0520461",286
"Zdziebórz","0520478",184
"gm. m-w. Wyszków",1435053,38932
"m. Wyszków","1435054",27312
"Wyszków","0966470",27312
"w.  Wyszków","1435055",11620
"Deskurów","0522804",261
"Drogoszewo","0522810",683
"Fidest","0522833",87
"Gulczewo","0522862",511
"Kamieńczyk","0522939",643
"Kręgi Nowe","0523206",199
"Leszczydół Stary","0523318",694
"Leszczydół-Nowiny","0523057",1193
"Leszczydół-Podwielątki","0523100",258
"Leszczydół-Pustki","0523117",357
"Lucynów","0523146",893
"Lucynów Duży","0523130",466
"Łosinno","0523169",540
"Natalin","0523198",325
"Olszanka","0523229",399
"Rybienko Nowe","0523212",828
"Rybienko Stare","0523301",323
"Rybno","0523258",645
"Sitno","0523264",184
"Skuszew","0523270",801
"Ślubów","0523324",171
"Świniotop","0523330",242
"Tulewo","0523413",160
"Tulewo Górne","0523420",356
"Tumanek","0523436",401
"gm.w. Zabrodzie","1435062",5730
"Adelin","0523459",180
"Anastazew","0523471",138
"Basinów","0523488",134
"Choszczowe","0523494",194
"Dębinki","0523502",589
"Gaj","0523519",329
"Głuchy","0523531",264
"Karolinów","0523548",51
"Kiciny","0523554",151
"Lipiny","0523560",243
"Młynarze","0523577",96
"Mostówka","0523583",643
"Mościska","0523590",88
"Niegów","0523608",683
"Obrąb","0523620",148
"Płatków","0523637",136
"Podgać","0523643",91
"Przykory","0523650",193
"Słopsk","0523666",312
"Wysychy","0523672",255
"Zabrodzie","0523689",626
"Zazdrość","0523695",186
"Powiat zwoleński","1436",37284
"gm.w. Kazanów","1436012",4698
"Borów","0625680",52
"Dębniak","0625697",57
"Dębnica","0625711",223
"Kazanów","0625728",423
"Kopiec","0625757",222
"Kowalków","0625792",334
"Kowalków-Kolonia","0625881",207
"Kroczów Mniejszy","0625912",189
"Kroczów Większy","0625958",298
"Miechów","0626024",148
"Miechów-Kolonia","0626060",160
"Niedarczów Dolny-Kolonia","0626099",182
"Niedarczów Dolny-Wieś","0626113",82
"Niedarczów Górny-Kolonia","0626120",193
"Niedarczów Górny-Wieś","0626136",128
"Ostrownica","0626142",225
"Ostrownica-Kolonia","0626219",91
"Ostrówka","0626254",107
"Osuchów","0626290",363
"Ranachów-Wieś","0626366",137
"Ruda","0626403",148
"Wólka Gonciarska","0626410",205
"Zakrzówek-Kolonia","0626455",240
"Zakrzówek-Wieś","0626478",284
"gm.w. Policzna","1436022",5845
"Aleksandrówka","0631746",79
"Andrzejówka","0631752",97
"Antoniówka","0631769",194
"Biały Ług","0631781",49
"Bierdzież","0631798",144
"Chechły","0631806",103
"Czarnolas","0631829",489
"Florianów","0631858",100
"Gródek","0631864",329
"Jabłonów","0631893",200
"Jadwinów","0631901",119
"Łuczynów","0631930",97
"Ługowa Wola","0631947",57
"Patków","0631960",326
"Piątków","0631982",157
"Policzna","0631999",1446
"Stanisławów","0632042",46
"Świetlikowa Wola","0632088",204
"Teodorów","0632102",177
"Wilczowola","0632125",252
"Władysławów","0632131",259
"Wojciechówka","0632148",105
"Wólka Policka","0632160",175
"Wygoda","0632177",230
"Zawada Nowa","0631953",127
"Zawada Stara","0632059",284
"gm.w. Przyłęk","1436032",6441
"Andrzejów","0633225",118
"Babin","0633260",358
"Baryczka","0633277",145
"Grabów nad Wisłą","0633283",463
"Ignaców","0633290",178
"Krzywda","0633314",128
"Kulczyn","0633320",110
"Lipiny","0633343",181
"Lucimia","0633350",368
"Łagów","0633366",504
"Łaguszów","0633389",264
"Ławeczko Nowe","0633432",92
"Ławeczko Stare","0633544",138
"Mierziączka","0633395",209
"Mszadla Dolna","0633403",219
"Mszadla Nowa","0633426",186
"Mszadla Stara","0633521",245
"Okrężnica","0633455",264
"Pająków","0633461",147
"Przyłęk","0633478",501
"Rudki","0633490",285
"Stefanów","0633573",195
"Szlachecki Las","0633580",94
"Wólka Łagowska","0633596",132
"Wólka Zamojska","0633604",99
"Wysocin","0633610",159
"Załazy","0633633",273
"Zamość Nowy","0633449",166
"Zamość Stary","0633567",220
"gm.w. Tczów","1436042",4908
"Bartodzieje","0639699",572
"Borki","0639742",451
"Brzezinki Nowe","0639825",250
"Brzezinki Stare","0639914",495
"Janów","0639759",483
"Józefów","0639771",167
"Julianów","0639788",18
"Kazimierzów","0639794",98
"Lucin","0639802",266
"Podzakrzówek","0639854",342
"Rawica Stara","0995603",669
"Tczów","0639943",627
"Tynica","0640024",283
"Wincentów","0640047",187
"gm. m-w. Zwoleń",1436053,15392
"m. Zwoleń ","1436054",8219
"Zwoleń","0974096",8219
"w.  Zwoleń ","1436055",7173
"Atalin","0642796",152
"Barycz Nowa","0642827",297
"Filipinów","0642840",93
"Helenówka","0642856",186
"Jasieniec Solecki","0642891",529
"Jasieniec-Kolonia","0642879",156
"Jedlanka","0642945",230
"Józefów","0642968",111
"Karolin","0642997",150
"Koszary","0643028",104
"Linów","0643057",256
"Ługi","0643092",155
"Męciszów","0643117",118
"Mieczysławów","0643123",378
"Mostki","0643175",411
"Niwki","0643206",311
"Osiny","0643258",261
"Paciorkowa Wola Nowa","0643229",150
"Paciorkowa Wola Stara","0643301",104
"Podzagajnik","0643293",338
"Strykowice Błotne","0643324",169
"Strykowice Górne","0643376",564
"Strykowice Podleśne","0643360",173
"Sycyna Północna","0643442",743
"Sydół","0643471",330
"Wólka Szelężna","0643488",205
"Zielonka Nowa","0643241",222
"Zielonka Stara","0643318",277
"Powiat żuromiński","1437",40551
"gm. m-w. Bieżuń",1437013,5344
"m. Bieżuń ","1437014",1941
"Bieżuń","0111981",1941
"w.  Bieżuń ","1437015",3403
"Adamowo","0111952",54
"Bielawy Gołuskie","0111975",114
"Dąbrówki","0111998",168
"Dźwierzno","0112012",76
"Gołuszyn","0112029",143
"Karniszyn","0112058",250
"Karniszyn-Parcele","0112064",119
"Kobyla Łąka","0112070",158
"Kocewo","0112093",46
"Mak","0112118",141
"Małocin","0112130",106
"Myślin","0112147",120
"Pozga","0112160",43
"Sadłowo","0112182",501
"Sławęcin","0112213",337
"Stanisławowo","0112236",146
"Stawiszyn-Łaziska","0112265",167
"Stawiszyn-Zwalewo","0112288",126
"Strzeszewo","0112294",190
"Trzaski","0112319",85
"Wieluń-Zalesie","0112325",53
"Wilewo","0112331",52
"Władysławowo","0112348",90
"Zgliczyn Pobodzy","0112354",118
"gm.w. Kuczbork-Osada","1437022",4926
"Bagienice Duże","0117676",53
"Bagienice Małe","0117682",67
"Bagienice Nowe","0117831",59
"Chodubka","0117699",14
"Chojnowo","0117707",486
"Gościszka","0117713",532
"Kozielsk","0117736",61
"Krzywki-Bratki","0117742",155
"Kuczbork-Osada","0117759",285
"Kuczbork-Wieś","0117765",500
"Łążek","0117788",181
"Mianowo","0117802",34
"Nidzgora","0117819",65
"Nowa Wieś","0117825",239
"Olszewko","0117848",144
"Osowa","0117854",48
"Sarnowo","0117860",202
"Szronka","0117877",92
"Zielona","0117883",1709
"gm.w. Lubowidz","1437032",7195
"Bądzyn","0118500",357
"Cieszki","0118517",197
"Dziwy","0118523",63
"Galumin","0118530",72
"Goliaty","0118546",55
"Huta","0118552",77
"Jasiony","0118569",98
"Kipichy","0118575",108
"Konopaty","0991048",117
"Kozilas","0118581",96
"Lisiny","0118598",4
"Lubowidz","0118606",1780
"Łazy","0118635",26
"Mały Las","0118658",37
"Mleczówka","0118664",271
"Obórki","0118718",73
"Osówka","0118724",295
"Pątki","0118730",63
"Płociczno","0118760",237
"Przerodki","0118799",90
"Purzyce","0118813",88
"Ruda","0118820",101
"Rynowo","0118842",105
"Sinogóra","0118865",393
"Straszewy","0118902",230
"Suchy Grunt","0118919",63
"Syberia","0118925",228
"Sztok","0118948",47
"Toruniak","0118954",81
"Wronka","0118960",281
"Wylazłowo","0118977",199
"Zatorowizna","0118983",199
"Zdrojki","0119014",204
"Zieluń-Osada","0119050",730
"Żarnówka","0119072",68
"Żelaźnia","0119089",62
"gm.w. Lutocin","1437042",4615
"Boguszewiec","0119095",178
"Chrapoń","0119103",333
"Chromakowo","0119126",289
"Dębówka","0119155",166
"Elżbiecin","0119161",50
"Felcyn","0119178",149
"Głęboka","0119184",49
"Jonne","0119209",278
"Lutocin","0119215",814
"Mojnowo","0119221",246
"Obręb","0119244",174
